acting	action	actor	actors	audience	back	bad	big	bit	cast	character	characters	comedy	completely	day	dialogue	director	doesn	effects	end	fact	film	find	fun	funny	girl	give	good	great	guy	hard	hollywood	home	interesting	john	kind	life	long	lot	love	make	man	minutes	money	movie	movies	original	part	people	performance	picture	place	plot	point	pretty	problem	real	reason	rest	role	scene	screen	script	sense	series	set	sex	show	special	star	story	supposed	takes	thing	time	watch	wife	woman	work	world	worst	year	years	young	american	black	city	death	ending	family	father	feel	high	job	men	mother	music	performances	TRUE	war	class
0	0	0	0	0	0	0	0	1.073559	0	1.073559	0	2.147117	0	0	0	0	0	0	0	0	2.147117	0	2.147117	0	0	0	2.147117	0	0	0	1.073559	0	0	1.073559	0	0	0	0	0	2.147117	0	0	0	9.662029	1.073559	1.073559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.073559	0	0	0	1.073559	0	1.073559	0	2.147117	0	0	0	0	1.073559	0	0	0	0	1.073559	0	0	1.073559	0	1.073559	0	0	0	0	0	0	0	1.073559	0	0	0	1.073559	0	0	0	1.00
0	0	0	0	0	0	0	2.694611	0	0	0	0	2.694611	0	0	0	0	0	0	0	0	2.694611	0	5.389222	0	0	0	0	0	0	0	0	0	0	2.694611	0	0	0	0	0	0	2.694611	0	0	2.694611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.694611	0	0	0	0	0	0	2.694611	0	0	0	0	0	0	0	2.694611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00
0	0	0	0	0	0.913559	0.913559	0	1.827117	0	0	0	0	0	0	1.827117	0	0	0	0	0	0	0.913559	1.827117	0	0	0	0.913559	0	0	0	0	0	0	0	0	0	0	0	0	0	0.913559	1.827117	0	10.049146	0	0	0	1.827117	0	0	0	0	0.913559	0	0	0	1.827117	0.913559	0	0.913559	0	0	0	0	0	0.913559	0	0	0	0.913559	0	1.827117	0	0.913559	1.827117	0	0	0	0	0.913559	0	0	0	0	0	0	0	0	0.913559	0	0	0	0.913559	0	0	0	0	0	0	1.00
0	1.263253	0	0	1.263253	0	0	0	2.526506	0	0	3.789759	0	0	0	0	0	0	0	1.263253	1.263253	6.316266	0	0	0	0	0	1.263253	0	0	0	1.263253	0	1.263253	0	0	0	0	0	0	0	1.263253	1.263253	0	2.526506	0	0	2.526506	0	0	0	2.526506	1.263253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.526506	0	0	0	1.263253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.789759	0	0	0	1.00
0	0	0	0	0	1.114085	1.114085	1.114085	0	0	1.114085	0	1.114085	0	0	0	0	3.342254	0	0	0	6.684507	0	0	0	0	0	0	0	0	2.228169	1.114085	1.114085	0	0	1.114085	1.114085	1.114085	0	0	0	1.114085	0	1.114085	1.114085	1.114085	0	1.114085	0	0	0	1.114085	0	1.114085	0	0	0	1.114085	0	0	0	0	1.114085	0	0	0	0	0	0	0	0	0	2.228169	0	0	1.114085	1.114085	1.114085	0	1.114085	0	1.114085	0	1.114085	2.228169	3.342254	0	0	0	0	0	0	0	0	0	0	0	0	1.114085	0	1.00
1.396153	0	0	0	0	0.698076	0	0	0	0.698076	0.698076	0	0	0	1.396153	0	0	0.698076	0	0	0.698076	9.074993	0	0	0	0	0	2.792306	1.396153	1.396153	0	0	0	0.698076	1.396153	0.698076	0	0	0	0.698076	1.396153	1.396153	0	1.396153	0	0.698076	0	0.698076	0	0	0	0	0.698076	0.698076	1.396153	0.698076	0.698076	0.698076	0	2.094229	0	0	0	0	0	0	0	2.094229	0	0	0	0	0.698076	0	2.094229	0	0	0	1.396153	0	0	0	0.698076	0	0	0	0	0	0	0	0	0.698076	0.698076	0	0.698076	0	0	0.698076	0.698076	0	1.00
0	0	0	0	0	0	0.591544	0	0	0	0	0	0	0	0	0	0.591544	0.591544	0	0	1.183088	6.506984	0	0	0	0	0	1.774632	0.591544	2.366176	0.591544	0	0.591544	0	0.591544	0	0	0	0.591544	1.183088	0.591544	1.774632	0	0	2.95772	0.591544	1.774632	0	0.591544	0	0	1.774632	1.774632	0	0	0	0.591544	0	0	0	2.366176	0.591544	0	0	0	0	0.591544	0	0	0	0	0.591544	0	0.591544	3.549264	0	0	0.591544	0.591544	0	0	0	1.183088	0.591544	0.591544	0	0	0	1.183088	0	0	0	0	0	0.591544	0	0	0.591544	0	0	1.00
0	0	5.802919	0	0	0	0	0	0	0	2.90146	0	0	0	0	0	0	0	1.45073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90146	0	1.45073	0	0	0	0	0	4.352189	0	0	0	0	0	0	0	0	1.45073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45073	0	0	0	0	0	1.45073	0	0	0	0	0	0	0	2.90146	0	0	0	0	1.45073	0	0	0	0	0	0	0	0	0	0	1.00
0.908353	0	0	0	0	0	0	0	0	0	0	1.816706	0	0	0	0	0.908353	0	0	0	0.908353	0.908353	0	0	0.908353	0	0	3.633413	1.816706	0.908353	0	0	0	0	1.816706	0	0	0	0.908353	0	0	0.908353	0.908353	0	9.083532	0.908353	0	0	0.908353	0	0	0.908353	0	0	0	0	0	0	0	0	1.816706	0	0	0	0	0.908353	0	0	0	0.908353	0.908353	0	0	0	0	0	0	1.816706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.908353	0.908353	0	1.00
0.768322	0	0	0	0	0	0	0	2.304967	0	3.07329	1.536645	0	0	0	0	0	0.768322	0	0	0	5.378257	0	0	0	0	0	0.768322	0	0	0	0	0	1.536645	0	0	2.304967	0	0	2.304967	0.768322	1.536645	0	0	0	0.768322	0	0	0	0	0	0.768322	0	0	0	0	0	0.768322	0	0.768322	0	0	0	0	0	0	0	0.768322	0	0	0.768322	0.768322	0.768322	0	0.768322	0	0	0	0	0	0	0	0	0	0	6.14658	0	6.14658	0	0	0	0	0	0	0	0	0	0	0	0	1.00
0	0	0	0	0	0	0	0	0	0	5.404255	0.900709	0	0	0	0	0	1.801418	0	0	0.900709	3.602837	0	0	2.702127	0.900709	0	1.801418	0	0	0	0	0.900709	1.801418	0	0	1.801418	0	1.801418	0.900709	0.900709	2.702127	0	0.900709	3.602837	0	0	0.900709	1.801418	1.801418	0	0.900709	0	0	0	0	1.801418	0	0	0	0.900709	0	0	0	0	0	0	0	0	0	0	0.900709	0	0	0	0	0.900709	0	0	0	0	0	0	0	0	0	0	0	0	0	0.900709	0	0	0	0	0.900709	0	0	0	0	1.00
1.236372	2.472745	0	0	1.236372	0	0	0	1.236372	1.236372	0	0	0	1.236372	1.236372	0	0	0	0	0	0	2.472745	0	0	1.236372	0	2.472745	0	1.236372	0	0	0	1.236372	0	0	0	0	1.236372	0	1.236372	0	2.472745	0	1.236372	0	0	0	0	0	1.236372	0	1.236372	2.472745	0	0	0	0	0	0	2.472745	1.236372	1.236372	0	4.945489	0	0	0	0	1.236372	0	1.236372	0	1.236372	0	1.236372	0	3.709117	0	0	0	0	2.472745	0	0	0	0	1.236372	0	0	0	0	1.236372	0	0	0	0	0	1.236372	0	0	1.00
0	0	1.052872	1.052872	0	0	0	2.105743	0	0	0	0	0	0	1.052872	0	2.105743	0	1.052872	0	1.052872	8.422973	0	0	0	0	0	1.052872	2.105743	0	0	1.052872	0	0	0	0	0	2.105743	0	1.052872	0	0	0	0	1.052872	0	0	0	1.052872	0	2.105743	1.052872	0	0	0	0	0	0	0	0	0	1.052872	0	0	0	0	0	1.052872	0	0	2.105743	0	0	1.052872	2.105743	1.052872	0	0	0	2.105743	0	0	1.052872	0	0	0	0	0	0	0	0	0	0	0	0	0	1.052872	0	0	2.105743	1.00
0	1.391491	0	0	0	1.391491	0	1.391491	1.391491	0	0	0	1.391491	0	0	0	1.391491	2.782982	0	0	0	1.391491	0	0	1.391491	0	1.391491	1.391491	0	0	1.391491	0	0	0	0	1.391491	1.391491	0	0	4.174474	0	1.391491	0	0	4.174474	2.782982	0	1.391491	1.391491	0	0	0	0	0	0	0	0	0	0	0	2.782982	0	0	0	0	0	0	1.391491	0	0	1.391491	0	1.391491	0	1.391491	0	0	0	1.391491	0	0	1.391491	0	0	2.782982	0	0	0	0	0	0	0	0	0	4.174474	1.391491	0	0	0	0	1.00
0.916195	0	0	0	0	0	0	0	0	0	0	0	0	0.916195	0	0	0	0.916195	0	0	0	9.161952	1.83239	0.916195	0	0	1.83239	2.748586	1.83239	0	0.916195	0	0	0	0	0	0.916195	0.916195	0	0.916195	2.748586	0.916195	0	0	0.916195	0	0.916195	0	0	0.916195	0	0	0.916195	0	0	0	0	0	0	1.83239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.916195	0	0	0	0	0	0	0	0	0	0	0	0	0.916195	1.83239	0	0	0.916195	0	0	0	0	0	1.83239	0	0	1.00
0	0	0	0	0	0	0	0	0	0	0	0	1.54293	0	0	0	0	0	0	0	1.54293	0	0	0	0	0	0	0	0	1.54293	1.54293	0	1.54293	0	0	0	0	0	0	0	0	0	0	1.54293	0	1.54293	1.54293	0	0	1.54293	0	0	0	0	1.54293	0	0	0	0	0	1.54293	0	0	0	0	0	0	0	0	0	1.54293	1.54293	0	0	0	0	0	1.54293	1.54293	0	0	0	1.54293	0	1.54293	0	0	0	0	3.08586	1.54293	0	6.171719	0	0	0	0	0	0	0	1.00
0	0	1.568863	0	0	0	0	0	1.568863	0	3.137726	0	1.568863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.568863	0	0	0	0	0	0	0	0	1.568863	1.568863	0	3.137726	0	0	1.568863	1.568863	1.568863	0	0	0	3.137726	0	0	0	0	0	0	0	0	0	0	1.568863	0	1.568863	0	0	1.568863	0	0	0	0	0	3.137726	0	1.568863	1.568863	6.275453	1.568863	0	0	0	0	0	1.568863	0	0	0	0	0	0	0	0	0	1.568863	0	0	0	0	0	0	1.568863	0	1.00
0	0	0	0	0	0	0	0	0	0	0	2.44712	0	1.22356	0	0	0	0	0	0	0	3.67068	0	0	0	0	1.22356	0	1.22356	0	0	0	0	0	2.44712	0	0	0	0	0	0	0	0	0	2.44712	0	0	0	0	0	0	1.22356	0	1.22356	0	0	0	0	0	0	0	0	0	0	0	1.22356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22356	1.22356	1.22356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22356	0	9.788479	1.00
0.829602	0	0.829602	0	0	3.318409	0	0.829602	0	0	2.488806	0.829602	0.829602	0.829602	0	0.829602	0	0	0	0	0	5.807215	0	1.659204	4.148011	0	0	2.488806	1.659204	0	0.829602	0	0	0.829602	0	0	0	0.829602	0.829602	0	0	0.829602	1.659204	0	0.829602	0	2.488806	0	0	0.829602	0	1.659204	0.829602	0	0	0	0	0	0	1.659204	2.488806	0	0	0	0.829602	0	0	0.829602	0	0	0	0.829602	0	0	3.318409	0	0	0	0	0	0	1.659204	0.829602	0	0	0	0	0	0	0	0.829602	0	0	1.659204	0	0	0	0	0	0	1.00
0.656442	0	0	0.656442	0	0.656442	0	0	0	0	1.969325	0	0	0	0	1.312883	0.656442	0	0	1.312883	0	9.190183	0	0	0	0	0	1.312883	0.656442	0	0	0	0	0.656442	0	0.656442	0	0	0	0	0.656442	2.625767	1.312883	0	1.969325	0	0	0	0	0.656442	0	0	1.312883	0	0	0	0	0	0	0	2.625767	0	0	0	0.656442	1.312883	0	0	0	0	0	1.312883	0	0	0.656442	0	0	0	0	0	0	0	0	0	0	0	0	0	1.312883	0	0	0	0	0	0	0	0	0	0.656442	1.969325	1.00
0	0.342354	0	0	0	0.684708	0	0	0.342354	0	0.342354	0	0	0	0.342354	0	0	0	0.342354	0	0	2.054124	0	0	0	0	0	0.684708	0	0	0	0	0.342354	0	0	0	0	0	0	0	0.342354	0	0	0	0	0	0.342354	0	0	1.027062	0	0	0	0	0.342354	0	0	0	0	0.342354	1.369416	0.684708	0.342354	0	0.342354	1.027062	0	0.342354	0.342354	0.342354	0	0	0	0	0	0	0	0.342354	1.369416	0	0	0	0.342354	0	0	0	0	0	0	0	0	0.342354	0	0.342354	0	0	0	0.684708	0	0	1.00
0	0	0	0	0	0	0	2.860302	0	0	0	1.430151	0	0	1.430151	0	1.430151	0	0	0	1.430151	7.150755	0	0	0	0	0	1.430151	0	1.430151	0	0	0	0	0	1.430151	1.430151	0	0	0	0	0	0	0	2.860302	0	0	0	0	0	0	1.430151	0	0	0	0	1.430151	0	0	0	0	0	0	0	0	0	0	0	0	0	4.290453	0	0	0	0	0	0	0	1.430151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.430151	0	0	0	1.00
0.520025	0	0	0	0.520025	1.560074	1.040049	0	0	0.520025	1.560074	3.120148	0	1.040049	0	0	0	1.560074	0	0	0.520025	6.240296	0	0	0	0	1.560074	0.520025	1.040049	0	0	0	0	0	0	0	2.600123	0.520025	0	3.120148	0.520025	1.560074	0	0.520025	0	0	0	0	0.520025	0	1.040049	1.040049	0	0	0	0	1.040049	0	0	0.520025	1.560074	0	0	2.600123	0	2.080099	0	0.520025	0	0	3.120148	0	1.560074	0.520025	3.640173	0	0	1.560074	0	0.520025	0	0	0	0	0	0	0	0	0	1.560074	0	0.520025	0	0	1.040049	0	0	0	1.040049	1.560074	1.00
1.037156	0	0	1.037156	2.074313	0	0	0	0	0	0	2.074313	0	0	0	0	1.037156	0	0	0	2.074313	9.334407	0	0	0	0	0	1.037156	1.037156	0	0	0	0	0	0	0	2.074313	0	0	0	1.037156	0	0	0	0	1.037156	0	0	0	1.037156	0	1.037156	0	0	0	0	0	1.037156	0	0	2.074313	2.074313	0	0	0	0	0	0	0	0	0	0	1.037156	0	0	0	0	0	0	0	0	0	1.037156	0	1.037156	0	0	0	1.037156	0	0	0	0	0	0	0	0	0	0	0	1.00
0	0	0	0	1.555734	0	0	0	1.555734	0	3.111469	0	3.111469	0	0	0	0	0	0	0	0	4.667203	0	0	0	0	1.555734	1.555734	0	0	0	0	0	1.555734	0	0	0	0	1.555734	0	0	0	0	0	0	0	0	0	0	4.667203	0	0	0	0	0	0	0	0	0	0	3.111469	1.555734	1.555734	0	0	0	0	0	0	1.555734	1.555734	0	0	0	0	0	0	1.555734	0	0	0	1.555734	0	3.111469	0	0	0	0	0	3.111469	3.111469	0	0	0	0	0	1.555734	0	0	0	1.00
0	0	0	0	0	0	0	0	2.583934	0	1.291967	0	1.291967	1.291967	0	0	1.291967	0	0	1.291967	0	5.167868	1.291967	0	0	0	0	0	0	0	0	0	0	1.291967	3.875901	1.291967	0	0	0	0	0	0	0	1.291967	0	0	0	1.291967	1.291967	1.291967	0	2.583934	0	0	0	0	0	0	0	0	0	0	0	1.291967	0	0	0	1.291967	0	0	1.291967	0	5.167868	0	2.583934	0	0	3.875901	0	0	0	1.291967	0	1.291967	0	0	0	0	0	0	0	0	0	1.291967	0	0	0	0	0	0	1.00
0	1.704222	0	1.704222	1.704222	0	0	0	0	0	0	3.408443	0	0	0	0	0	1.704222	0	0	0	5.112665	0	0	0	0	0	0	0	0	0	0	1.704222	0	0	0	5.112665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.704222	0	0	0	0	0	0	1.704222	0	1.704222	0	0	0	0	0	0	0	0	0	0	0	1.704222	0	1.704222	0	0	0	0	0	0	1.704222	1.704222	0	0	0	1.704222	0	0	0	0	0	0	0	0	1.00
0	0	0	0	4.093408	0	0	0	0	0	4.093408	2.728939	0	1.364469	0	0	0	2.728939	0	0	2.728939	2.728939	1.364469	0	0	0	0	0	0	0	0	2.728939	0	1.364469	0	0	0	1.364469	0	0	0	0	0	0	4.093408	1.364469	0	0	2.728939	0	0	0	0	1.364469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.364469	0	0	0	1.364469	1.364469	0	0	1.364469	0	0	0	1.364469	0	0	0	0	1.364469	0	0	0	0	0	0	0	0	0	0	0	0	1.00
0.637789	0	0	0.637789	0	0	0	0.637789	0	0	1.275578	1.913367	0	1.913367	1.275578	0	0.637789	0	0	0	0	6.377889	0.637789	0	0	0	0	0.637789	0.637789	0	0	0	0	1.275578	0.637789	0.637789	0.637789	0	0	2.551156	3.188945	1.275578	0	0	0	0	1.275578	0	0	0.637789	0	0	0	0	0	0	0.637789	0	0	0.637789	1.275578	0.637789	0	0	0	0.637789	0	0	0	0	4.464523	0	0.637789	0	0.637789	0	0	0	1.275578	0	0	0	0.637789	0	0	0	5.102311	0.637789	0.637789	0	0.637789	1.913367	0	0.637789	0	0.637789	1.913367	0	0	0	1.00
0	0	0	1.256369	0	0	0	0	0	0	0	1.256369	1.256369	0	0	2.512738	0	0	0	0	0	6.281844	0	0	0	1.256369	0	2.512738	0	0	0	0	0	0	2.512738	0	3.769107	0	0	0	0	0	1.256369	0	2.512738	0	0	1.256369	0	0	0	0	0	0	0	0	1.256369	0	2.512738	1.256369	1.256369	1.256369	0	1.256369	0	0	0	0	0	1.256369	0	0	0	0	1.256369	0	0	0	0	1.256369	0	0	2.512738	0	0	0	0	2.512738	0	0	2.512738	0	2.512738	0	0	1.256369	0	0	1.256369	0	1.00
0.542185	0	1.626555	1.08437	0	0.542185	0	0	0.542185	1.626555	0.542185	3.253111	0	0	0	0	0	0	0	0	0	7.048407	0	0	0	0	0	0.542185	0.542185	0	0	1.08437	0	1.626555	0	0	1.08437	0	0.542185	5.964037	0	2.168741	0	0	3.253111	0.542185	0	0.542185	2.168741	1.08437	0.542185	0.542185	1.08437	0	0	0	1.626555	0	0	0.542185	0	0	0.542185	0	0	0	0	0.542185	0	0.542185	0.542185	0	0	0	0	1.08437	0.542185	1.08437	0	0.542185	0	0.542185	0	0.542185	0	0	0	0	1.08437	0	0	0	0	0	0	1.08437	0	1.08437	0	0	1.00
0	6.340485	0	0	0	0.905784	0.905784	0	0	0	0	0	0	0	0	0	0	0	0	0.905784	0	7.246269	0	0	0	0	0	0.905784	0.905784	0.905784	0	0	0	0	1.811567	0	0	1.811567	0	1.811567	1.811567	0	0.905784	0	0.905784	0	0	0	0	0	0	1.811567	1.811567	0.905784	0.905784	0.905784	1.811567	0	0	0	0	0	0	0	2.717351	1.811567	0	0	0	0	0	0	1.811567	0	0.905784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00
0	0.680058	0	0	0	0	0	0	0.680058	0	4.760409	1.360117	0	0	0	0	0	0.680058	0	0	0	4.760409	0.680058	0	0	0	0	4.080351	0.680058	0	0.680058	0	0	0	0	0.680058	0.680058	0	0	2.720234	0.680058	2.720234	0.680058	0.680058	4.080351	0	0	0.680058	1.360117	0	0	0.680058	0	0.680058	0	0	0	0	0	0.680058	2.720234	0.680058	0	0.680058	0	0	0.680058	0	0	0	1.360117	0	0.680058	0	0	0	0.680058	0	0.680058	0	0	0	0.680058	0	0.680058	0	2.040175	0	0	0	0.680058	0	0	0	0	0	0	0	0.680058	0	1.00
0	0	0	0	0	0	0.665387	0	0	0.665387	1.99616	0	1.99616	0	0.665387	0	0	1.330774	0	0	1.99616	7.984641	0	0	0	0	0.665387	0.665387	2.661547	0.665387	0	0	0	0.665387	0	0.665387	0.665387	0.665387	0.665387	0.665387	1.99616	0	0.665387	0	3.326934	0.665387	0	0.665387	0	1.330774	0	0	0	1.330774	0.665387	0	0	0	0	0	2.661547	1.330774	0	1.330774	0	0	0	0	0	0.665387	0	0	0	0	2.661547	0	0	0	0	0	0	0	0	0	0.665387	0	0	0	0	0.665387	0	0	0	0	0	0	1.99616	0	0	0	1.00
0	0	0	0	0	0.628184	0.628184	1.884553	0	0	0.628184	0	0	0	0.628184	0	1.256369	1.256369	0	0	0	0.628184	0	0	0	0	0	1.256369	0	0	0	0	0	0.628184	6.281844	0	0.628184	0	0	0	0	0.628184	0	0	0	0	0	0.628184	1.884553	0	0	0.628184	0	0	0	0.628184	0	0.628184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.628184	1.884553	0.628184	0	0	0	1.256369	0	0	0.628184	0	0	0.628184	8.794582	0.628184	0	0	0	0	0	0	0	0	0	0	0.628184	0	1.00
0	0	0	1.12373	0	0	0	1.12373	0	0	1.12373	0	1.12373	0	0	0	0	0	0	0	0	5.618652	1.12373	0	1.12373	3.371191	0	1.12373	2.247461	0	0	0	0	0	0	0	0	0	0	0	1.12373	0	0	1.12373	0	0	0	0	1.12373	1.12373	0	1.12373	0	1.12373	0	0	0	0	0	0	2.247461	0	0	1.12373	0	0	0	1.12373	1.12373	0	2.247461	0	0	0	1.12373	2.247461	0	0	0	0	0	0	1.12373	1.12373	0	1.12373	0	0	0	3.371191	2.247461	0	0	0	0	0	0	0	0	1.12373	1.00
0	0	0	0	0	0	0	0	0	0	0	4.328727	4.328727	2.164364	0	0	2.164364	0	0	0	0	0	0	0	0	0	0	2.164364	0	0	0	2.164364	0	2.164364	2.164364	0	0	0	0	0	0	0	0	0	6.493091	0	0	0	0	0	0	0	0	0	0	0	0	2.164364	0	0	0	0	0	0	0	0	0	0	0	0	2.164364	0	0	4.328727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00
0	0	0	2.694611	0	0	0	0	0	0	0	0	2.694611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.694611	0	0	0	0	2.694611	0	0	0	0	0	0	0	0	0	0	0	0	0	2.694611	0	0	0	0	0	0	0	0	0	2.694611	0	0	0	0	0	2.694611	0	0	2.694611	0	0	0	0	2.694611	0	0	0	0	0	0	2.694611	0	0	0	2.694611	0	0	0	0	0	0	1.00
0	0	1.077844	0	0	0	1.077844	0	0	0	2.155689	1.077844	0	1.077844	0	1.077844	0	0	0	0	0	8.622755	3.233533	0	0	0	1.077844	1.077844	1.077844	0	0	0	2.155689	0	0	0	0	0	0	1.077844	0	1.077844	1.077844	0	2.155689	2.155689	0	0	0	2.155689	0	0	0	0	0	0	0	0	0	0	1.077844	1.077844	0	0	0	0	0	0	0	0	0	0	0	0	1.077844	0	0	2.155689	1.077844	0	0	2.155689	0	1.077844	0	0	0	0	0	1.077844	0	0	1.077844	0	0	0	0	0	0	0	1.00
0	3.696976	0	0.924244	0	0	0	0	0	0	0	0	0	0	0	0	0.924244	0	0	0	0.924244	2.772732	0	0	0	0	0.924244	3.696976	1.848488	0	0	0	0.924244	0	0	0.924244	0	0	1.848488	0	0.924244	0	0	0	7.393952	1.848488	1.848488	0	0.924244	0.924244	0	0.924244	3.696976	0	0	0	0	0.924244	0	0	0	0	0	0	0	0.924244	0	0	0	0	0	0	0	0	0.924244	0	0	0	0	0.924244	0	1.848488	0.924244	0.924244	0.924244	0	2.772732	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00
0	0	0	0	0	0	0	0	0	0	1.314836	1.314836	0	0	0	1.314836	0	1.314836	1.314836	0	0	3.944507	1.314836	0	0	0	0	0	0	0	0	0	0	1.314836	0	0	2.629671	0	0	1.314836	1.314836	0	1.314836	0	0	0	0	0	0	0	1.314836	1.314836	0	0	0	0	0	0	0	1.314836	0	0	1.314836	3.944507	0	0	0	0	0	0	0	0	2.629671	0	3.944507	0	0	0	1.314836	0	0	0	0	0	0	0	0	3.944507	0	5.259342	2.629671	0	1.314836	0	0	1.314836	0	0	0	0	1.00
0	1.859458	0	0	0	0	0	0	0	0	1.859458	1.859458	0	0	0	0	0	0	0	1.859458	0	3.718917	0	0	0	0	0	1.859458	0	0	0	0	0	3.718917	0	0	1.859458	0	1.859458	1.859458	0	0	0	0	3.718917	0	0	1.859458	3.718917	0	0	3.718917	0	0	0	1.859458	0	1.859458	1.859458	0	0	0	0	0	0	1.859458	0	0	0	0	0	0	1.859458	0	0	0	0	0	0	0	0	0	1.859458	1.859458	0	0	1.859458	0	0	0	0	0	0	1.859458	0	0	0	0	0	0	1.00
0	0	0	0	0	0	0.990559	0.990559	0.990559	0	1.981117	0	0.990559	0	0.990559	0	0	0	0	0.990559	0.990559	6.933911	0.990559	0.990559	0	0	0.990559	1.981117	0	0	0	0	0	0	0	0	0	0.990559	0	0	0.990559	0	0.990559	0	2.971676	0	0	0	1.981117	0	0	0	0.990559	0	0	0	0	0	0	0	0	0	0	0	1.981117	0	0	0	0	0	0.990559	0	0	0.990559	2.971676	0	0	0	0.990559	0.990559	0	0	0	0	0	0	1.981117	0.990559	0	0	0	0.990559	0.990559	0.990559	0	0	0	0	0.990559	0.990559	1.00
3.220676	0	0	0	0	1.610338	0	0	0	0	0	0	0	0	0	0	0	1.610338	0	0	0	0	0	0	0	1.610338	1.610338	0	0	0	0	0	0	0	3.220676	0	0	0	0	3.220676	0	0	0	1.610338	1.610338	0	1.610338	0	0	1.610338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.610338	0	0	0	0	1.610338	0	0	0	0	0	8.051691	0	1.610338	1.610338	0	0	1.610338	3.220676	0	0	0	0	0	0	0	0	1.610338	0	0	0	0	0	0	0	1.00
0.862966	0	0.862966	0.862966	0.862966	0	0	2.588899	0	0	0	0	1.725932	0	0	0	0	0	0	0.862966	0.862966	6.90373	1.725932	0.862966	3.451865	0.862966	0	0.862966	0.862966	0.862966	0	0	0.862966	0	0	0	0	0	1.725932	1.725932	0.862966	0.862966	0.862966	0	0.862966	0	0	0.862966	1.725932	0	1.725932	0.862966	2.588899	0	0	0	0.862966	0	0	0	0.862966	0	1.725932	0	0	0	0	0.862966	0	0.862966	0	0.862966	0	0	0	0	0	0	0	0.862966	0	0	0.862966	0	0	0	0	0	0	0	1.725932	0	1.725932	0	0	0	0	0	0	0	1.00
0	0	0	0	3.553548	1.776774	0	1.776774	0	0	1.776774	0	0	0	0	0	0	0	0	0	0	7.107096	1.776774	0	0	0	0	0	1.776774	0	0	0	0	0	1.776774	1.776774	0	0	0	0	0	0	0	0	1.776774	0	0	0	0	0	1.776774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.776774	0	0	1.776774	0	0	0	0	0	0	0	1.776774	1.776774	0	0	0	0	0	0	0	0	0	0	1.776774	0	0	0	0	0	0	0	0	0	1.00
1.816706	3.633413	0	0	0	1.816706	1.816706	0	0	0	0	0	0	0	0	0	1.816706	1.816706	3.633413	0	0	3.633413	1.816706	0	0	0	1.816706	0	0	1.816706	0	0	0	0	1.816706	0	0	0	0	0	0	1.816706	0	0	3.633413	0	0	1.816706	0	0	0	0	0	0	1.816706	0	0	0	0	0	1.816706	0	0	0	0	0	0	0	3.633413	1.816706	1.816706	0	0	0	1.816706	0	0	0	0	0	0	0	1.816706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00
0	0	0.782775	0	0	0.782775	0	0	0	0	2.348325	1.56555	0	0	0	0	0.782775	0	0	0	0.782775	8.610524	0.782775	0	0	0	0.782775	0	1.56555	0	0.782775	0	0	0	0	0.782775	4.69665	0	0	0	0	0.782775	0	0	3.1311	0	0	0.782775	0.782775	0.782775	0	0.782775	0	0	0	0	0	0	0	0	0	0.782775	0	0	0	0	0	0	0	0	0.782775	0	1.56555	0	2.348325	0	0	0.782775	0.782775	0	0	0	0	0	0.782775	0.782775	0.782775	0	0	0.782775	0.782775	0	0	1.56555	0	0.782775	0	0	0	0	1.00
